id,customer_id,date,name,ssn
107518,36421,2025-05-08,Baldwinl,144829348.0
89914,10234,2025-05-08,Tomt,544499604.0
94270,42420,2025-05-08,Feastp,374968477.0
56062,41878,2025-05-08,Breidthardti,144589585.0
29422,29999,2025-05-08,Edwardsu,297484612.0
98278,31685,2025-05-08,Emily Flitterk,54183107.0
73330,38195,2025-05-08,Sakariq,596513326.0
98398,47996,2025-05-08,Poornimam,226655300.0
54694,27794,2025-05-08,Takenakaq,395775456.0
6106,22303,2025-05-08,Emily Flitterl,397289675.0
32602,33090,2025-05-08,Shaikhh,338901524.0
40498,29447,2025-05-08,le Paull,362676890.0
85306,16591,2025-05-08,Francesco Guarascios,811847081.0
86386,7596,2025-05-08,Dhanya Skariachanr,235358527.0
116986,45609,2025-05-08,Caroline Valetkevitchj,67875834.0
64306,10471,2025-05-08,Volcovicij,669949890.0
96586,7546,2025-05-08,Krishnanc,252547548.0
48670,39107,2025-05-08,Adlerr,8798963.0
55354,22687,2025-05-08,Daryae,86018876.0
67210,20991,2025-05-08,Kelleherd,22220975.0
71554,45319,2025-05-08,Lukek,191991702.0
46222,10132,2025-05-08,Karenc,457704452.0
54250,50420,2025-05-08,Ransdellb,858652244.0
49054,27002,2025-05-08,Carolinek,508442013.0
79102,41876,2025-05-08,Niveditat,364160033.0
94702,11798,2025-05-08,Freifeldd,293574895.0
116926,27025,2025-05-08,Natec,65683281.0
149386,31563,2025-05-08,Nick Brownm,65779473.0
65242,18468,2025-05-08,Eileenx,188949368.0
70330,43267,2025-05-08,Jeremyx,607914945.0
139834,50829,2025-05-08,Jonathan Stempelm,527591992.0
77506,5788,2025-05-08,Kevin Grayy,329302891.0
72310,11105,2025-05-08,Wanfeng Zhoun,255124906.0
11374,10009,2025-05-08,Svea Herbst-Baylisst,994827635.0
50194,24116,2025-05-08,Atossav,28395974.0
76246,18604,2025-05-08,Zhouy,600275779.0
53782,38903,2025-05-08,Parisa Hafeziu,847524156.0
34882,23507,2025-05-08,Finerenu,172119220.0
75874,8640,2025-05-08,Krisztina Thans,385185335.0
129394,21366,2025-05-08,David Gaffend,25251011.0
152038,34584,2025-05-08,Alex ran,426073179.0
8518,31548,2025-05-08,ray,397728040.0
30910,21436,2025-05-08,Stempelf,267520601.0
56122,48454,2025-05-08,Dan Wilchinsa,255943242.0
81106,9943,2025-05-08,Christina Finchera,253338522.0
96118,33281,2025-05-08,Arunaj,55489724.0
96946,30603,2025-05-08,Kubotas,407755116.0
112618,34360,2025-05-08,Kevinf,529046046.0
95566,14309,2025-05-08,Michelle Martinp,619986329.0
47602,14166,2025-05-08,Terhil,207290604.0
89338,27909,2025-05-08,Katee,429096890.0
104170,5375,2025-05-08,Ishchenkox,27713979.0
54526,1893,2025-05-08,Taylorl,282288981.0
72034,5545,2025-05-08,Petery,827078942.0
134962,13480,2025-05-08,James Grubelp,344785892.0
27394,2709,2025-05-08,Stevev,665524675.0
69802,30721,2025-05-08,Fiona Ortizu,492063147.0
106210,20231,2025-05-08,Jeremy Gauntw,435683780.0
73066,22973,2025-05-08,Patricko,792256275.0
72802,46276,2025-05-08,Alex rac,842395844.0
119158,26907,2025-05-08,Chrism,113644918.0
22450,45380,2025-05-08,Liana B.r,649430997.0
22318,34485,2025-05-08,Noah Barkinu,49770285.0
96502,6844,2025-05-08,Ingramk,747883394.0
74554,31193,2025-05-08,Leikac,91803722.0
51790,44234,2025-05-09,Karen Freifeldi,822508118.0
105406,20631,2025-05-09,Luciana Lopezc,907164737.0
145474,10591,2025-05-09,Huwk,17464018.0
81214,2318,2025-05-09,Kyle Petersonm,620316876.0
134590,48414,2025-05-09,Lisa Baertleinn,645702918.0
50170,17711,2025-05-09,Emilyt,24282627.0
9742,27159,2025-05-09,Svear,998478892.0
60190,39142,2025-05-09,Josephb,792356886.0
89458,13278,2025-05-09,Lisal,968126596.0
124462,24417,2025-05-09,Taran,126447194.0
68374,9905,2025-05-09,Wanfenga,71501701.0
125122,46775,2025-05-09,Caleb Frazieri,554666492.0
33946,32280,2025-05-09,Cremert,682788709.0
51370,34195,2025-05-09,Mutikanir,738926385.0
92698,21187,2025-05-09,Levinek,942613792.0
139126,44830,2025-05-09,Philipn,358022956.0
64138,7870,2025-05-09,Ernestl,721473071.0
31798,25194,2025-05-09,Shirouzux,865521613.0
7750,26139,2025-05-09,Jennifer Ablanc,926722848.0
143770,45267,2025-05-09,Carmelg,332894222.0
71398,21303,2025-05-09,Jason Langer,823528448.0
152158,41253,2025-05-09,Strupczewskil,506455493.0
121246,24474,2025-05-09,Leahc,365588646.0
90382,49215,2025-05-09,Miyoungt,190208188.0
73894,22992,2025-05-09,Kirstin Ridleyw,411835846.0
44230,27085,2025-05-09,Chikafumi Hodow,254467586.0
124282,32508,2025-05-09,Jourdanv,194669977.0
77422,34881,2025-05-09,Nayako,648376041.0
102238,13830,2025-05-09,Dyep,162343252.0
127282,4067,2025-05-09,Mikew,868176573.0
40450,12471,2025-05-09,Malathi Nayakb,801897511.0
14674,21248,2025-05-09,Schnurri,857134456.0
141214,42167,2025-05-09,Julien Toyers,130461944.0
60730,9532,2025-05-09,Tom Halss,399035425.0
147802,18864,2025-05-09,Freifeldh,812970609.0
105226,37159,2025-05-09,Eveline Danubratae,908718093.0
10102,22420,2025-05-09,Katharina Bartz,201913081.0
138790,45514,2025-05-09,Wanfeng Zhouf,749183715.0
121198,32646,2025-05-09,Sophieu,776305677.0
96466,16334,2025-05-09,Estellej,946997466.0
23350,9636,2025-05-09,Richwinew,199397712.0
155230,25236,2025-05-09,Dhanya Skariachanh,221842475.0
149074,48589,2025-05-09,Gerry Shihe,479733168.0
67822,24695,2025-05-09,Poornima Guptau,862561281.0
68314,42764,2025-05-09,Reneed,528209045.0
133462,46453,2025-05-09,Ryanl,509359475.0
73906,3190,2025-05-09,Anna Ringstromm,916797706.0
47398,25271,2025-05-09,Timz,55477711.0
97102,7677,2025-05-09,Praveenq,926468089.0
148078,6383,2025-05-09,Andrea Shalal-Esak,136445764.0
91642,25278,2025-05-09,Andrew Sternu,218416483.0
60286,50946,2025-05-09,Renee Maltezoua,559274003.0
87382,41251,2025-05-09,Laura MacInnise,514145445.0
138550,18635,2025-05-09,Rod Nickelm,91855634.0
116578,18941,2025-05-09,Claire Davenporta,570711885.0
36430,25415,2025-05-09,Jonese,903205885.0
61102,34343,2025-05-09,Miedemac,896615112.0
95254,50975,2025-05-09,Ben Klaymanu,746313141.0
91006,36465,2025-05-09,Rick Rothackern,831074489.0
41038,21029,2025-05-09,Lukeg,317619841.0
58270,13766,2025-05-09,"John ODonnell""t",521192395.0
58750,10769,2025-05-09,Bullg,56974982.0
82234,8323,2025-05-09,Maloneb,495339893.0
104482,40735,2025-05-09,Charmianv,127994788.0
31906,14613,2025-05-09,Costax,906405774.0
6214,39740,2025-05-09,Scheydere,224487837.0
113962,31895,2025-05-09,Woodallo,115449898.0
112102,45662,2025-05-09,Blountf,561322714.0
23362,2880,2025-05-09,Chikafumin,957000838.0
86710,2620,2025-05-09,Rick Rothackerm,54739178.0
53686,6921,2025-05-09,Scheyderu,507033969.0
134254,19082,2025-05-09,Jeannyg,857858729.0
62890,27266,2025-05-09,Nadian,468950630.0
130126,27279,2025-05-09,Hudsonj,88459859.0
148414,13153,2025-05-09,Jonathan Spicere,28385655.0
19546,29634,2025-05-09,Bartuneks,145676657.0
84802,29619,2025-05-10,Alwyny,706856031.0
84970,4994,2025-05-10,Olesya Dmitracovaq,844617647.0
131386,23561,2025-05-10,Huangr,758978399.0
17602,23733,2025-05-10,Wahbam,128039248.0
48010,25495,2025-05-10,Silvia Aloisia,206276666.0
93118,49667,2025-05-10,"ODonnell""w",579009945.0
36910,7815,2025-05-10,Shirbonu,988830517.0
10090,24834,2025-05-10,Wanfengo,718372610.0
120550,31862,2025-05-10,Leigh Thomasj,331379623.0
75802,2209,2025-05-10,Danb,22551988.0
130834,36671,2025-05-10,Dhanyac,295441174.0
132322,7257,2025-05-10,Dayz,277137658.0
145750,22255,2025-05-10,Billf,454362008.0
143890,19117,2025-05-10,Davidh,664163753.0
124030,45865,2025-05-10,Natalia Shurminaq,892708758.0
104458,45760,2025-05-10,Thomast,23653180.0
131218,39485,2025-05-10,Patriciap,168252355.0
61882,17658,2025-05-10,Josephe,186244468.0
108514,46840,2025-05-10,Vlastelicag,745720120.0
113038,47201,2025-05-10,Sabav,151402923.0
13198,40507,2025-05-10,Caroline Valetkevitchh,477468860.0
54610,17694,2025-05-10,Kim Dixone,773498622.0
139282,37383,2025-05-10,Simone,934862836.0
136798,48159,2025-05-10,Lashr,902270943.0
84814,9441,2025-05-10,Andriusk,918333019.0
147154,23889,2025-05-10,Greg Roumeliotiso,970661276.0
135226,46758,2025-05-10,Joseph Mennv,127940685.0
73090,50418,2025-05-10,Lu Jianxinm,525810658.0
115678,37155,2025-05-10,Poornima Guptaj,852625449.0
99586,24353,2025-05-10,Nick Browns,879615577.0
110686,14126,2025-05-10,Stempelh,914177131.0
85234,45996,2025-05-10,Niu Shupingj,597823599.0
44974,17560,2025-05-10,Martinne Gellerz,928946127.0
66022,40292,2025-05-10,Clarkh,706235738.0
155122,12540,2025-05-10,Zoran Radosavljevicl,209551275.0
103678,49817,2025-05-10,Oleg Vukmanovicg,347284438.0
103498,22550,2025-05-10,Scotts,255634043.0
74170,43933,2025-05-10,Stempell,976878587.0
54130,20273,2025-05-10,Edwardsg,586329609.0
44890,37892,2025-05-10,Matthiasq,461858005.0
78358,20615,2025-05-10,Jonathana,898202778.0
142954,3662,2025-05-10,Mirwaisd,952715963.0
36346,12338,2025-05-10,Saphirp,1436015.0
65506,49250,2025-05-10,Kevinj,856619232.0
41458,4359,2025-05-10,Felsenthalv,118706277.0
61126,37444,2025-05-10,Dhanyaz,481357248.0
26362,36430,2025-05-10,Henryh,214103146.0
141562,31757,2025-05-10,Aruna Viswanathae,910449683.0
94510,1371,2025-05-10,Richardy,249176357.0
66310,49847,2025-05-10,Falloonr,740553863.0
37930,3069,2025-05-10,Charlie Zhuq,828428328.0
137794,44732,2025-05-10,Estelleg,792564701.0
69826,23293,2025-05-10,Jedw,163058880.0
56530,5232,2025-05-10,Jatindrax,541603931.0
38470,34786,2025-05-10,Vlastelicaj,792151105.0
54406,31585,2025-05-10,Jessicag,132427088.0
137290,31825,2025-05-10,Robert-Jan Bartuneko,994420564.0
141454,18341,2025-05-10,Alexa,827596035.0
98470,26327,2025-05-10,Oreskovicw,68150323.0
53506,16911,2025-05-10,Suchitra Mohantyz,750757327.0
147994,44368,2025-05-10,Stephensons,8778246.0
43834,33425,2025-05-10,Carrick Mollenkampn,765148559.0
19462,40438,2025-05-10,Nishantk,864050116.0
86842,35200,2025-05-10,Hephery,729652462.0
106042,50760,2025-05-10,Nick Brownc,545425914.0
25150,22434,2025-05-10,ra Hudsona,202325051.0
95602,26308,2025-05-10,Andjarsari Paramadithaf,904424633.0
141706,9262,2025-05-10,Deepa Seetharamanm,56991422.0
77974,40789,2025-05-10,Foos,507296608.0
27070,45127,2025-05-10,Deepa Babingtone,360851964.0
106774,46680,2025-05-10,Eddiec,397495846.0
90454,45994,2025-05-10,Jonathan Stempelr,275616396.0
121798,5178,2025-05-10,Lynch Jonathans,782103214.0
35890,9780,2025-05-10,Eveline Danubratam,221753766.0
137518,41116,2025-05-10,Wahbax,259945869.0
121294,33219,2025-05-10,Carlos Ruanoo,23386280.0
118894,4049,2025-05-10,Frewy,389556408.0
124582,20969,2025-05-10,Ermany,581304988.0
68218,29366,2025-05-10,Cohnw,334233707.0
16210,7137,2025-05-10,Sineadl,273377817.0
146314,5456,2025-05-10,Scuffhamm,290341014.0
65086,23468,2025-05-10,Palmerf,182396597.0
109210,38721,2025-05-10,"SaPinto"" Emmau",508795577.0
110830,31068,2025-05-10,Jonathann,891132675.0
21118,23541,2025-05-10,Karen Freifelda,31673915.0
18970,35275,2025-05-10,Jourdane,120214824.0
155422,4741,2025-05-10,Lauriay,540181115.0
75454,43862,2025-05-10,Sayantani Ghoshc,401733467.0
51550,2259,2025-05-10,Saitok,561119757.0
150142,36687,2025-05-10,Hepherb,981315070.0
102250,49039,2025-05-10,Lesley Wroughtonj,110492510.0
138238,38971,2025-05-11,Dan Levineg,618799712.0
150046,4569,2025-05-11,Annika Breidthardtd,548268600.0
58570,43185,2025-05-11,Ericd,86291667.0
31186,15465,2025-05-11,Pete Sweeneyt,696395159.0
73438,17061,2025-05-11,Kathy Finnc,13165858.0
50074,14357,2025-05-11,Nicolacia,119650615.0
150130,23067,2025-05-11,Mica Rosenbergb,919685823.0
50350,19011,2025-05-11,Anay,586227224.0
49846,30225,2025-05-11,Peter Rudegeairt,587141089.0
146362,5095,2025-05-11,Danielm,548618467.0
154294,36536,2025-05-11,Reijiy,530132709.0
32362,37239,2025-05-11,Mutikanib,860923178.0
28786,20814,2025-05-11,Clara Ferreira-Marquesb,418273029.0
10546,24511,2025-05-11,Luciar,809928326.0
121894,46176,2025-05-11,David Henryj,237337346.0
66730,44036,2025-05-11,Beth Pinskery,250688351.0
138478,2698,2025-05-11,Peter Rudegeairv,920056695.0
127594,13997,2025-05-11,Desaig,372506035.0
38998,44075,2025-05-11,illg,80404889.0
80062,4012,2025-05-11,Gregv,58639425.0
91282,6212,2025-05-11,Anthony Deutscha,638113367.0
61990,3956,2025-05-11,Andrew Callusd,355586584.0
34870,14996,2025-05-11,Mikew,642078250.0
75970,21624,2025-05-11,Baertleinu,29063475.0
83302,15333,2025-05-11,Copleyk,75064820.0
6646,42879,2025-05-11,Jeanine Preziosor,74216507.0
61870,14089,2025-05-11,Meenakshin,517490617.0
56938,48887,2025-05-11,Ashutosh Pi,511487019.0
107398,35527,2025-05-11,Arunaf,915526575.0
89566,43224,2025-05-11,Barra,35130288.0
131674,40246,2025-05-11,Tomg,938295431.0
60250,17780,2025-05-11,Elenav,115339294.0
149470,38682,2025-05-11,Hilary Burkej,231290095.0
130054,9629,2025-05-11,Jonasc,130170626.0
109114,15892,2025-05-11,Petera,681521334.0
12550,9138,2025-05-11,Lawrence Whiter,375239321.0
36094,16689,2025-05-11,Copleyw,508521146.0
117550,25485,2025-05-11,Phil Wahbab,290641803.0
90442,34143,2025-05-11,Kimj,153561810.0
25594,33042,2025-05-11,Alisterd,254651126.0
126898,22793,2025-05-11,Edwardh,796801142.0
34978,35769,2025-05-11,George Georgiopoulosi,24410864.0
50062,38701,2025-05-11,Stephen Browne,298501190.0
152986,29468,2025-05-11,Mariyan,831784559.0
74110,38095,2025-05-11,Hoytj,168368575.0
115438,24517,2025-05-11,Krolickia,609693346.0
10174,46432,2025-05-11,Laurentv,221906592.0
128350,8248,2025-05-11,Daria Sito-Sucicd,563291145.0
55654,11956,2025-05-11,Scott Maloned,936122774.0
38818,48550,2025-05-11,Jonesb,619503543.0
113002,16183,2025-05-11,Peterp,966719349.0
120334,15954,2025-05-11,Ortizm,788421694.0
81754,40951,2025-05-11,Twinnies,965323124.0
151630,21794,2025-05-11,Katya Wachtelx,635997406.0
105118,35423,2025-05-11,Langec,843694562.0
100654,3127,2025-05-11,Carolineu,391435750.0
70690,27474,2025-05-11,James Reganw,556494379.0
97222,38121,2025-05-11,Jeanine Preziosos,702554878.0
128482,24705,2025-05-11,Poornima Guptay,424836470.0
40942,17094,2025-05-11,Latulk,921854898.0
23758,14524,2025-05-11,Liana B.c,18159448.0
72562,32262,2025-05-11,Li-mei Hoangb,13515521.0
77290,13133,2025-05-11,Bullm,609566241.0
152398,50230,2025-05-11,Rachelle Younglaid,512833982.0
134638,42210,2025-05-11,Leika Kiharaw,513429327.0
80386,11259,2025-05-11,ernieh,627009103.0
149230,48954,2025-05-11,Sudipr,977545551.0
25426,29990,2025-05-11,Halpinz,633308400.0
131086,32989,2025-05-11,Zhouc,558267068.0
150274,11686,2025-05-11,Lisac,427698844.0
128602,36400,2025-05-12,Frewy,80353013.0
79978,33462,2025-05-12,Stempelx,883008749.0
65938,39284,2025-05-12,Poornima Guptai,112884961.0
70798,15712,2025-05-12,Georgeu,127223098.0
118102,24592,2025-05-12,Callusu,489163177.0
141670,16882,2025-05-12,Norihikov,397813382.0
138586,30297,2025-05-12,Kanekoy,630951303.0
10930,42077,2025-05-12,Shahv,441545666.0
71494,5467,2025-05-12,Vellacottv,642533146.0
61018,19626,2025-05-12,Mutikanie,715086034.0
136558,20116,2025-05-12,Katyaq,936149340.0
48238,28548,2025-05-12,imarte Walterj,200857540.0
63214,23669,2025-05-12,Lynchh,45059944.0
104086,39139,2025-05-12,Annika Breidthardts,785617804.0
140326,42215,2025-05-12,Lynchj,625583829.0
152338,25043,2025-05-12,Alwynx,95611141.0
6550,26185,2025-05-12,Slaterf,548039919.0
131542,19730,2025-05-12,Sarah Whitel,176952803.0
61630,19217,2025-05-12,Lisag,37812575.0
119590,16852,2025-05-12,Adrian Croftf,577416573.0
131662,48952,2025-05-12,Christian Plumbi,448311022.0
101062,46782,2025-05-12,Michael Flahertyg,695717676.0
63862,10891,2025-05-12,Thomasm,441097559.0
121006,44762,2025-05-12,Gregl,745723624.0
100138,6601,2025-05-12,Cableo,534541028.0
36610,43718,2025-05-12,Tarmo Virkig,945353323.0
85762,50860,2025-05-12,Pav Jordank,57646271.0
149866,29121,2025-05-12,Stella Dawsonx,653621870.0
145678,21000,2025-05-12,Ann Saphira,583831753.0
12502,31248,2025-05-12,Kim Dixonx,718831207.0
105070,21257,2025-05-12,Emma Farged,458843825.0
67498,12921,2025-05-12,Lawrencev,837888352.0
54022,17445,2025-05-12,Andreasy,821887412.0
83470,7558,2025-05-12,Rothackerw,370674741.0
39334,42026,2025-05-12,Pomfreta,359396622.0
126586,43233,2025-05-12,Karlq,730044483.0
127426,50786,2025-05-12,Susan Heaveym,10456073.0
120214,26475,2025-05-12,Kumaro,580256454.0
144958,32728,2025-05-12,Tom Polansekj,35359608.0
90910,46878,2025-05-12,Kiharaj,819065794.0
138502,22130,2025-05-12,Chikakop,59664363.0
138862,26842,2025-05-12,Nishante,691119777.0
123358,49994,2025-05-12,David Millikenh,633882115.0
83014,4399,2025-05-12,Ju-minv,294206562.0
37090,17835,2025-05-12,Tomf,965349894.0
74674,14099,2025-05-12,Seetharamanb,660313335.0
33406,10653,2025-05-12,Carlyn Kolkera,794471465.0
40918,36220,2025-05-12,Eva Kuehnenp,61219925.0
11470,3795,2025-05-12,Manuelo,828886721.0
103990,50355,2025-05-12,Luke Bakert,673269445.0
36166,27792,2025-05-12,Tim Hepherj,786653651.0
70426,25107,2025-05-12,Selams,678860516.0
17854,5446,2025-05-12,Ryanh,78438169.0
91678,29725,2025-05-12,Martinne Gellerf,134084689.0
133534,32037,2025-05-12,Reneef,532419248.0
113218,44943,2025-05-12,Jan Strupczewskiv,715960590.0
153826,42838,2025-05-12,Peacocke,360649577.0
50722,17131,2025-05-12,Damouniw,161547964.0
64234,39375,2025-05-12,Gelleru,43694345.0
85702,30365,2025-05-12,McLaughline,971251936.0
88702,32150,2025-05-12,Sayantani Ghosho,403902072.0
29674,29258,2025-05-12,Alisterr,719371810.0
65074,42605,2025-05-12,Catherinec,625769061.0
121450,45062,2025-05-12,Jonesz,80735838.0
106930,50548,2025-05-12,erp,571688241.0
35854,28650,2025-05-12,Jeanine Preziosou,444512059.0
80830,21002,2025-05-12,Matt Scuffhamw,175123956.0
108922,35562,2025-05-12,Oreskovico,637171146.0
97042,35388,2025-05-12,Deepa Seetharamane,151725385.0
122194,9668,2025-05-12,Zieminskia,967735542.0
107314,22645,2025-05-12,Scottr,789700408.0
153838,32077,2025-05-12,Ronald Grovert,695703700.0
143098,2158,2025-05-12,Robert Gibbonsm,316326874.0
17770,15848,2025-05-12,Daniele,614998314.0
57598,23130,2025-05-12,Leikat,422773211.0
154282,22000,2025-05-12,Hornbyn,564672715.0
55282,46051,2025-05-12,Peter Appsp,694380048.0
81094,21139,2025-05-12,Sarah McBridez,251756319.0
20266,26188,2025-05-12,Lorenzim,482104462.0
43930,15075,2025-05-12,Joseph A.a,623855473.0
76222,17132,2025-05-12,Tiisetso Motsoenengo,751592957.0
61966,11245,2025-05-12,Lambertg,630877057.0
36742,16017,2025-05-12,Jim Finklev,973325469.0
8002,35403,2025-05-12,Ilainac,142992481.0
79006,30646,2025-05-12,Philo,32390193.0
70258,11161,2025-05-12,Krista Hughesd,208854934.0
61486,39015,2025-05-12,Nishantz,684174210.0
148174,22349,2025-05-13,Sassardf,136775117.0
99082,39158,2025-05-13,Gellerz,232795393.0
130030,15295,2025-05-13,Johannesx,753825553.0
59002,14238,2025-05-13,Johnu,870050089.0
59398,15953,2025-05-13,Vladimirr,52803776.0
94342,17229,2025-05-13,Sarah McBrideq,169793010.0
122302,37468,2025-05-13,Jonathant,896525250.0
135166,21452,2025-05-13,Martin der,773379475.0
94618,12297,2025-05-13,Michael Ermans,273421646.0
112546,22588,2025-05-13,Malathi Nayake,836542857.0
106306,20197,2025-05-13,Erik Kirschbaumw,9330735.0
151090,37143,2025-05-13,Leila Lemghalefa,120514662.0
95470,46083,2025-05-13,Shalal-Esag,628683928.0
133870,38761,2025-05-13,Johnson Luciak,997893734.0
124486,46664,2025-05-13,Richard Leongg,535536129.0
50878,29647,2025-05-13,David Henryw,404875996.0
21658,43974,2025-05-13,Sarah N.s,588486819.0
18874,2784,2025-05-13,Chikafumi Hodof,273283447.0
75022,36130,2025-05-13,Arshad Mohammedr,785292037.0
135466,17455,2025-05-13,Herberts,438913759.0
22726,4550,2025-05-13,Andreaj,170124663.0
53002,36257,2025-05-13,Sujata Raog,360750836.0
28810,30882,2025-05-13,"OGrady""k",145470135.0
13222,50729,2025-05-13,Taraa,774800114.0
110302,30714,2025-05-13,Gergely Szakacsc,426007283.0
141310,47065,2025-05-13,Taylorj,790515647.0
113446,14269,2025-05-13,Barrn,849095390.0
45334,39996,2025-05-13,Baertleinz,196392777.0
98062,1019,2025-05-13,Taiga Uranakab,155762267.0
55882,33815,2025-05-13,Thanv,941023149.0
20494,5032,2025-05-13,Baileyz,918562439.0
51478,32955,2025-05-13,Yoko Kubotar,246413277.0
122878,34063,2025-05-13,David Stanwayn,932371770.0
59482,13028,2025-05-13,Scheyderg,470506712.0
153406,40196,2025-05-13,Catherine Bosleyn,69491031.0
89014,42110,2025-05-13,Leforty,852556398.0
104326,25211,2025-05-13,Wakako Satod,217435920.0
36394,16018,2025-05-13,Thank,199634034.0
119890,43020,2025-05-13,Browningh,995608424.0
59962,13240,2025-05-13,Karen Freifeldp,659404348.0
77446,24946,2025-05-13,Lefteris Papadimasd,794097808.0
119110,40739,2025-05-13,Neil Maidmentp,655421269.0
104470,27853,2025-05-13,Saphirl,689978754.0
148186,46816,2025-05-13,Aditi Shahb,318509417.0
76978,36021,2025-05-13,Olivia Orank,272981671.0
37042,4293,2025-05-13,Moony,41746785.0
91198,26668,2025-05-13,Mike Dolanl,327008482.0
121990,46802,2025-05-13,Munroel,219506624.0
61702,20006,2025-05-13,"ODonnell""e",207534847.0
72730,49641,2025-05-13,Grantp,582299428.0
100834,8139,2025-05-13,Herbst-Baylissn,448724083.0
51106,46277,2025-05-13,Michaelj,873291123.0
85294,3478,2025-05-13,Catherine Hornbye,667287573.0
152266,4859,2025-05-13,Jeb Blountz,6298039.0
30778,33164,2025-05-13,Timg,482766283.0
15634,15510,2025-05-13,Annika Breidthardtp,944788108.0
137002,27297,2025-05-13,Edwardsv,77426964.0
15022,35869,2025-05-13,Howleyr,916549792.0
129646,44203,2025-05-13,Lincoln Feastq,489930775.0
127858,8844,2025-05-13,Strupczewskij,927990920.0
57034,13904,2025-05-13,Ryan Vlastelicaz,581793977.0
13594,18368,2025-05-13,Angelaq,431542467.0
116410,45975,2025-05-13,Lauren Tarai,164658859.0
58138,24231,2025-05-13,Carrelt,930799858.0
153958,48430,2025-05-13,aranid,274130638.0
140086,25606,2025-05-13,Geigerq,640915326.0
82762,36045,2025-05-13,Tomz,514585414.0
144670,43283,2025-05-13,Tim Hephere,287965037.0
129058,40969,2025-05-13,Rick Rothackert,534994357.0
42310,7063,2025-05-13,Ransdell Piersonm,543810130.0
99250,4759,2025-05-13,Edwardsz,169291865.0
70186,38976,2025-05-13,Luke Bakerq,286210279.0
149182,49193,2025-05-13,Scuffhamv,804185334.0
126274,19573,2025-05-13,radley Dorfmanh,105629020.0
120202,27797,2025-05-13,Donny Kwokc,643363270.0
114154,36578,2025-05-13,Sonalit,391594407.0
102886,45362,2025-05-13,Martinne Gellerm,363217557.0
98878,49197,2025-05-13,Pedrob,721639568.0
71290,40663,2025-05-13,Woodallz,590633545.0
42286,18901,2025-05-13,Julia Edwardsj,373750180.0
104890,38299,2025-05-14,LaCaprac,262609767.0
137722,15230,2025-05-14,Takenakad,41265078.0
98794,25207,2025-05-14,Patrick Temple-Westp,177354923.0
69490,3692,2025-05-14,Doris Frankelh,172241577.0
85426,24303,2025-05-14,Colei,516170651.0
25882,44143,2025-05-14,Shaikho,506506419.0
117202,20271,2025-05-14,Sineadr,642182647.0
36454,30843,2025-05-14,Kathym,121750461.0
45634,28418,2025-05-14,Ronald Groverf,638189662.0
33454,17543,2025-05-14,Sabae,952895647.0
149674,21174,2025-05-14,Seetharamano,866670663.0
37366,45963,2025-05-14,Jed Horowitzr,700561712.0
71002,22503,2025-05-14,Jessica Wohlf,670111080.0
121558,45070,2025-05-14,Silvia Ognibenea,773555934.0
99670,25739,2025-05-14,Goldsteino,476229217.0
64426,34147,2025-05-14,Melc,762826147.0
10990,20821,2025-05-14,Terry Baynesh,82207384.0
55642,18674,2025-05-14,Jamesz,568825596.0
57430,8789,2025-05-14,Dolanf,692780444.0
92194,15654,2025-05-14,Leikah,733452281.0
106762,47724,2025-05-14,Karolin Schapse,106053603.0
35650,14406,2025-05-14,Evao,351489736.0
119662,19510,2025-05-14,Dowsettn,744466342.0
52618,18818,2025-05-14,Juccac,405295229.0
85042,42304,2025-05-14,Jessican,74176086.0
92074,23693,2025-05-14,Lucia Mutikanix,876796090.0
38866,22542,2025-05-14,McAllistere,357065725.0
70978,27218,2025-05-14,Shenz,73611093.0
136750,9998,2025-05-14,Kang Xizej,223189322.0
73738,20777,2025-05-14,Tetsushiv,41562811.0
114574,15964,2025-05-14,Ransdell Piersone,466861830.0
75466,16573,2025-05-14,Nick Zieminskip,681329435.0
33934,3818,2025-05-14,Estellei,693893430.0
8134,45919,2025-05-14,Nicolacia,794177391.0
102442,4545,2025-05-14,Mark Felsenthalk,688995258.0
78958,32951,2025-05-14,Ernestl,739399305.0
109954,7138,2025-05-14,Michelley,241281551.0
75358,29310,2025-05-14,Louise Eganu,838913677.0
121270,39365,2025-05-14,Zam,120068395.0
16522,37906,2025-05-14,Browng,688228467.0
58258,9440,2025-05-14,Jason Langew,68837239.0
20734,24967,2025-05-14,ay,112386623.0
142330,5457,2025-05-14,Kyle Petersonm,210969043.0
42538,8912,2025-05-14,Soyoung Kimk,156112163.0
150118,2361,2025-05-14,Slodkowskih,785297879.0
27202,49612,2025-05-14,Vidyal,54044459.0
82930,20602,2025-05-14,Humeru,949564266.0
126238,35019,2025-05-14,Osamup,800067430.0
47074,1404,2025-05-14,Tomasz Janowskiu,796761915.0
87754,34330,2025-05-14,Baertleinn,973170279.0
66478,28736,2025-05-14,Zhou Xinh,317939186.0
75430,12639,2025-05-14,Vladimird,940944342.0
16066,14523,2025-05-14,Douglass,959046330.0
7378,18481,2025-05-14,Sharpq,696848348.0
92062,6427,2025-05-14,Yunx,842624462.0
14050,8096,2025-05-14,Jim Christieg,765583710.0
54934,27918,2025-05-14,Leila Coimbraw,551235741.0
48394,12650,2025-05-14,Vidalonb,425427056.0
108934,46241,2025-05-14,Harry Papachristoun,39758071.0
72118,16976,2025-05-14,Sayantanij,42687991.0
